Date,Open,High,Low,Close,Change %,Volume
"Dec. 27, 2019","3,247.23","3,247.93","3,234.37","3,240.02",0.00%,"1,101,102,056"
"Dec. 26, 2019","3,227.20","3,240.08","3,227.20","3,239.91",0.51%,"1,047,945,052"
"Dec. 24, 2019","3,225.45","3,226.43","3,220.51","3,223.38",-0.02%,"589,329,817"
"Dec. 23, 2019","3,226.05","3,227.78","3,222.30","3,224.01",0.09%,"1,526,843,199"
"Dec. 20, 2019","3,223.33","3,225.65","3,216.03","3,221.22",0.49%,"3,697,537,000"
"Dec. 19, 2019","3,192.32","3,205.48","3,192.32","3,205.37",0.45%,"1,923,928,144"
"Dec. 18, 2019","3,195.21","3,198.48","3,191.14","3,191.14",-0.04%,"2,109,637,089"
"Dec. 17, 2019","3,195.40","3,198.22","3,191.03","3,192.52",0.03%,"1,971,590,974"
"Dec. 16, 2019","3,183.63","3,197.71","3,183.63","3,191.45",0.71%,"2,164,545,446"
"Dec. 13, 2019","3,166.65","3,182.68","3,156.51","3,168.80",0.01%,"1,934,682,971"
"Dec. 12, 2019","3,141.23","3,176.28","3,138.47","3,168.57",0.86%,"2,217,305,086"
"Dec. 11, 2019","3,135.75","3,143.98","3,133.21","3,141.63",0.29%,"1,663,261,842"
"Dec. 10, 2019","3,135.36","3,142.12","3,126.09","3,132.52",-0.11%,"1,641,661,702"
"Dec. 09, 2019","3,141.86","3,148.87","3,135.46","3,135.96",-0.32%,"1,572,519,451"
"Dec. 06, 2019","3,134.62","3,150.60","3,134.62","3,145.91",0.91%,"1,688,196,494"
"Dec. 05, 2019","3,119.21","3,119.45","3,103.76","3,117.43",0.15%,"1,583,216,916"
"Dec. 04, 2019","3,103.50","3,119.38","3,102.53","3,112.76",0.63%,"1,791,049,394"
"Dec. 03, 2019","3,087.41","3,094.97","3,070.33","3,093.20",-0.66%,"1,991,484,979"
"Dec. 02, 2019","3,143.85","3,144.31","3,110.78","3,113.87",-0.86%,"1,786,642,208"
"Nov. 29, 2019","3,147.18","3,150.30","3,139.34","3,140.98",-0.40%,"830,226,893"
"Nov. 27, 2019","3,145.49","3,154.26","3,143.41","3,153.63",0.42%,"1,493,045,171"
"Nov. 26, 2019","3,134.85","3,142.69","3,131.00","3,140.52",0.22%,"2,454,169,908"
"Nov. 25, 2019","3,117.44","3,133.83","3,117.44","3,133.64",0.75%,"1,904,704,053"
"Nov. 22, 2019","3,111.41","3,112.87","3,099.26","3,110.29",0.22%,"1,598,304,145"
"Nov. 21, 2019","3,108.49","3,110.11","3,094.55","3,103.54",-0.16%,"1,862,138,394"
"Nov. 20, 2019","3,114.66","3,118.97","3,091.41","3,108.46",-0.38%,"2,347,345,205"
"Nov. 19, 2019","3,127.45","3,127.64","3,113.47","3,120.18",-0.06%,"1,893,627,054"
"Nov. 18, 2019","3,117.91","3,124.17","3,112.06","3,122.03",0.05%,"1,834,376,060"
"Nov. 15, 2019","3,107.92","3,120.46","3,104.60","3,120.46",0.77%,"1,842,834,490"
"Nov. 14, 2019","3,090.75","3,098.20","3,083.26","3,096.63",0.08%,"1,658,728,244"
"Nov. 13, 2019","3,084.18","3,098.06","3,078.80","3,094.04",0.07%,"1,716,744,635"
"Nov. 12, 2019","3,089.28","3,102.61","3,084.73","3,091.84",0.16%,"1,682,131,599"
"Nov. 11, 2019","3,080.33","3,088.33","3,075.82","3,087.01",-0.20%,"1,396,622,112"
"Nov. 08, 2019","3,081.25","3,093.09","3,073.58","3,093.08",0.26%,"1,681,254,206"
"Nov. 07, 2019","3,087.02","3,097.77","3,080.23","3,085.18",0.27%,"2,121,266,812"
"Nov. 06, 2019","3,075.10","3,078.34","3,065.89","3,076.78",0.07%,"1,996,215,805"
"Nov. 05, 2019","3,080.80","3,083.95","3,072.15","3,074.62",-0.12%,"2,198,808,087"
"Nov. 04, 2019","3,078.96","3,085.20","3,074.87","3,078.27",0.37%,"2,114,369,155"
"Nov. 01, 2019","3,050.72","3,066.95","3,050.72","3,066.91",0.97%,"1,939,523,128"
"Oct. 31, 2019","3,046.90","3,046.90","3,023.19","3,037.56",-0.30%,"2,207,521,396"
"Oct. 30, 2019","3,039.74","3,050.10","3,025.96","3,046.77",0.33%,"1,968,172,946"
"Oct. 29, 2019","3,035.39","3,047.87","3,034.81","3,036.89",-0.08%,"1,811,955,801"
"Oct. 28, 2019","3,032.12","3,044.08","3,032.12","3,039.42",0.56%,"1,871,168,000"
"Oct. 25, 2019","3,003.32","3,027.39","3,001.94","3,022.55",0.41%,"1,773,425,903"
"Oct. 24, 2019","3,014.78","3,016.07","3,000.42","3,010.29",0.19%,"1,907,204,109"
"Oct. 23, 2019","2,994.01","3,004.78","2,991.21","3,004.52",0.28%,"1,760,876,330"
"Oct. 22, 2019","3,010.73","3,014.57","2,995.04","2,995.99",-0.36%,"1,843,264,600"
"Oct. 21, 2019","2,996.48","3,007.33","2,995.35","3,006.72",0.69%,"1,749,381,230"
"Oct. 18, 2019","2,996.84","3,000.00","2,976.31","2,986.20",-0.39%,"1,958,170,580"
"Oct. 17, 2019","3,000.77","3,008.29","2,991.79","2,997.95",0.28%,"1,608,275,648"
"Oct. 16, 2019","2,989.68","2,997.54","2,985.20","2,989.69",-0.20%,"1,715,129,618"
"Oct. 15, 2019","2,973.61","3,003.28","2,973.61","2,995.68",1.00%,"1,676,566,148"
"Oct. 14, 2019","2,965.81","2,972.84","2,962.94","2,966.15",-0.14%,"1,332,783,825"
"Oct. 11, 2019","2,963.07","2,993.28","2,963.07","2,970.27",1.09%,"1,952,864,648"
"Oct. 10, 2019","2,918.55","2,948.46","2,917.12","2,938.13",0.64%,"1,630,780,755"
"Oct. 09, 2019","2,911.10","2,929.32","2,907.41","2,919.40",0.91%,"1,399,498,312"
"Oct. 08, 2019","2,920.40","2,925.47","2,892.66","2,893.06",-1.56%,"1,799,239,411"
"Oct. 07, 2019","2,944.23","2,959.75","2,935.68","2,938.79",-0.45%,"1,482,577,549"
"Oct. 04, 2019","2,918.56","2,953.74","2,918.56","2,952.01",1.42%,"1,588,350,569"
"Oct. 03, 2019","2,885.38","2,911.13","2,855.94","2,910.63",0.80%,"1,840,318,927"
"Oct. 02, 2019","2,924.78","2,924.78","2,874.93","2,887.61",-1.79%,"2,099,537,823"
"Oct. 01, 2019","2,983.69","2,992.53","2,938.70","2,940.25",-1.23%,"1,854,474,211"
"Sep. 30, 2019","2,967.07","2,983.85","2,967.07","2,976.74",0.50%,"1,619,488,531"
"Sep. 27, 2019","2,985.47","2,987.31","2,945.53","2,961.79",-0.53%,"1,770,249,086"
"Sep. 26, 2019","2,985.73","2,987.28","2,963.71","2,977.62",-0.24%,"1,576,180,229"
"Sep. 25, 2019","2,968.35","2,989.82","2,952.86","2,984.87",0.62%,"1,736,836,854"
"Sep. 24, 2019","3,002.43","3,007.98","2,957.73","2,966.60",-0.84%,"1,998,292,825"
"Sep. 23, 2019","2,983.50","2,999.15","2,982.23","2,991.78",-0.01%,"1,528,956,583"
"Sep. 20, 2019","3,008.42","3,016.37","2,984.68","2,992.07",-0.49%,"3,168,780,443"
"Sep. 19, 2019","3,010.36","3,021.99","3,003.16","3,006.79",0.00%,"1,532,360,244"
"Sep. 18, 2019","3,001.50","3,007.83","2,978.57","3,006.73",0.03%,"1,699,007,868"
"Sep. 17, 2019","2,995.67","3,006.21","2,993.73","3,005.70",0.26%,"1,835,650,335"
"Sep. 16, 2019","2,996.41","3,002.19","2,990.67","2,997.96",-0.31%,"1,865,797,043"
"Sep. 13, 2019","3,012.21","3,017.33","3,002.90","3,007.39",-0.07%,"1,885,111,636"
"Sep. 12, 2019","3,009.08","3,020.74","3,000.92","3,009.57",0.29%,"2,094,596,634"
"Sep. 11, 2019","2,981.41","3,000.93","2,975.31","3,000.93",0.72%,"2,023,030,989"
"Sep. 10, 2019","2,971.01","2,979.39","2,957.01","2,979.39",0.03%,"2,313,900,765"
"Sep. 09, 2019","2,988.43","2,989.43","2,969.39","2,978.43",-0.01%,"2,109,065,868"
"Sep. 06, 2019","2,980.33","2,985.03","2,972.51","2,978.71",0.09%,"1,660,754,923"
"Sep. 05, 2019","2,960.60","2,985.86","2,960.60","2,976.00",1.30%,"1,963,239,384"
"Sep. 04, 2019","2,924.67","2,938.84","2,921.86","2,937.78",1.08%,"1,638,025,756"
"Sep. 03, 2019","2,909.01","2,914.39","2,891.85","2,906.27",-0.69%,"1,709,526,221"
"Aug. 30, 2019","2,937.09","2,940.43","2,913.32","2,926.46",0.06%,"1,598,876,741"
"Aug. 29, 2019","2,910.37","2,930.50","2,905.67","2,924.58",1.27%,"1,597,362,926"
"Aug. 28, 2019","2,861.28","2,890.03","2,853.05","2,887.94",0.65%,"1,657,199,496"
"Aug. 27, 2019","2,893.14","2,898.79","2,860.59","2,869.16",-0.32%,"3,533,630,000"
"Aug. 26, 2019","2,866.70","2,879.27","2,856.00","2,878.38",1.10%,"2,857,600,000"
"Aug. 23, 2019","2,911.07","2,927.01","2,834.97","2,847.11",-2.59%,"3,937,300,000"
"Aug. 22, 2019","2,930.94","2,939.08","2,904.51","2,922.95",-0.05%,"2,890,880,000"
"Aug. 21, 2019","2,922.04","2,928.73","2,917.91","2,924.43",0.82%,"3,011,190,000"
"Aug. 20, 2019","2,919.01","2,923.60","2,899.60","2,900.51",-0.79%,"3,066,300,000"
"Aug. 19, 2019","2,913.48","2,931.00","2,913.48","2,923.65",1.21%,"3,212,880,000"
"Aug. 16, 2019","2,864.74","2,893.63","2,864.74","2,888.68",1.44%,"3,498,150,000"
"Aug. 15, 2019","2,846.20","2,856.58","2,825.51","2,847.60",0.25%,"4,038,000,000"
"Aug. 14, 2019","2,894.15","2,894.15","2,839.64","2,840.60",-2.93%,"2,517,842,505"
"Aug. 13, 2019","2,883.09","2,943.31","2,877.05","2,926.32",1.51%,"2,124,660,274"
"Aug. 12, 2019","2,907.07","2,907.58","2,873.14","2,882.70",-1.23%,"1,429,830,500"
"Aug. 09, 2019","2,930.51","2,935.75","2,900.15","2,918.65",-0.66%,"1,871,695,620"
"Aug. 08, 2019","2,896.21","2,938.72","2,894.47","2,938.09",1.88%,"2,200,175,953"
"Aug. 07, 2019","2,858.65","2,892.17","2,825.71","2,883.98",0.08%,"2,329,155,659"
"Aug. 06, 2019","2,861.18","2,884.40","2,847.42","2,881.77",1.30%,"2,163,428,425"
"Aug. 05, 2019","2,898.07","2,898.07","2,822.12","2,844.74",-2.98%,"2,606,393,506"
"Aug. 02, 2019","2,943.90","2,945.50","2,914.11","2,932.05",-0.73%,"2,171,864,394"
"Aug. 01, 2019","2,980.32","3,013.59","2,945.23","2,953.56",-0.90%,"2,677,038,479"
"Jul. 31, 2019","3,016.22","3,017.40","2,958.08","2,980.38",-1.09%,"2,695,656,114"
"Jul. 30, 2019","3,007.66","3,017.19","3,000.94","3,013.18",-0.26%,"1,837,519,861"
"Jul. 29, 2019","3,024.47","3,025.61","3,014.30","3,020.97",-0.16%,"1,732,417,688"
"Jul. 26, 2019","3,013.25","3,027.98","3,012.59","3,025.86",0.74%,"1,760,275,795"
"Jul. 25, 2019","3,016.26","3,016.31","2,997.24","3,003.67",-0.53%,"1,962,350,966"
"Jul. 24, 2019","2,998.77","3,019.59","2,996.82","3,019.56",0.47%,"1,899,614,679"
"Jul. 23, 2019","2,994.74","3,005.90","2,988.56","3,005.47",0.68%,"1,860,349,723"
"Jul. 22, 2019","2,981.93","2,990.71","2,976.65","2,985.03",0.28%,"1,624,055,161"
"Jul. 19, 2019","3,004.26","3,006.02","2,975.86","2,976.61",-0.62%,"1,802,878,587"
"Jul. 18, 2019","2,978.87","2,998.28","2,973.09","2,995.11",0.36%,"1,785,486,236"
"Jul. 17, 2019","3,005.10","3,005.26","2,984.25","2,984.42",-0.65%,"1,729,526,194"
"Jul. 16, 2019","3,012.13","3,015.02","3,001.15","3,004.04",-0.34%,"1,733,673,888"
"Jul. 15, 2019","3,017.80","3,017.80","3,008.77","3,014.30",0.02%,"1,583,223,938"
"Jul. 12, 2019","3,003.36","3,013.92","3,001.87","3,013.77",0.46%,"1,597,339,745"
"Jul. 11, 2019","2,999.62","3,002.33","2,988.80","2,999.91",0.23%,"1,715,105,034"
"Jul. 10, 2019","2,989.30","3,002.98","2,984.62","2,993.07",0.45%,"1,631,673,115"
"Jul. 09, 2019","2,965.52","2,981.90","2,963.44","2,979.63",0.12%,"1,636,493,097"
"Jul. 08, 2019","2,990.41","2,990.41","2,970.09","2,975.95",-0.48%,"1,554,002,628"
"Jul. 05, 2019","2,984.25","2,994.03","2,967.97","2,990.41",-0.18%,"1,259,728,660"
"Jul. 04, 2019","2,941.76","2,995.84","2,955.92","2,995.82",0.60%,"1,093,866,706"
"Jul. 03, 2019","2,978.08","2,978.08","2,978.08","2,978.08",0.17%,"1,076,121,811"
"Jul. 02, 2019","2,941.76","2,973.21","2,955.92","2,973.01",0.29%,"1,656,797,094"
"Jul. 01, 2019","2,941.76","2,977.93","2,941.76","2,964.33",0.77%,"2,042,077,046"
"Jun. 28, 2019","2,932.94","2,943.98","2,929.05","2,941.76",0.58%,"2,959,726,110"
"Jun. 27, 2019","2,919.66","2,929.30","2,918.57","2,924.92",0.38%,"1,725,782,515"
"Jun. 26, 2019","2,926.07","2,932.59","2,912.99","2,913.78",-0.12%,"2,005,584,141"
"Jun. 25, 2019","2,945.78","2,946.52","2,916.01","2,917.38",-0.95%,"2,020,032,887"
"Jun. 24, 2019","2,951.42","2,954.92","2,944.05","2,945.35",-0.17%,"1,733,220,416"
"Jun. 21, 2019","2,952.71","2,964.15","2,946.87","2,950.46",-0.13%,"3,033,185,232"
"Jun. 20, 2019","2,949.60","2,958.06","2,931.50","2,954.18",0.95%,"2,057,677,854"
"Jun. 19, 2019","2,920.55","2,931.74","2,911.43","2,926.46",0.30%,"1,864,220,237"
"Jun. 18, 2019","2,906.71","2,930.79","2,905.44","2,917.75",0.97%,"2,003,753,210"
"Jun. 17, 2019","2,889.75","2,897.27","2,887.30","2,889.67",0.09%,"1,579,314,342"
"Jun. 14, 2019","2,886.82","2,894.45","2,879.62","2,886.98",-0.16%,"1,562,976,924"
"Jun. 13, 2019","2,886.24","2,895.24","2,881.99","2,891.64",0.41%,"1,638,957,193"
"Jun. 12, 2019","2,882.73","2,888.57","2,874.68","2,879.84",-0.20%,"1,618,915,586"
"Jun. 11, 2019","2,903.27","2,910.61","2,878.53","2,885.72",-0.03%,"2,038,179,621"
"Jun. 10, 2019","2,885.83","2,904.77","2,885.51","2,886.73",0.47%,"1,854,780,007"
"Jun. 07, 2019","2,852.87","2,884.97","2,852.87","2,873.34",1.05%,"1,848,513,805"
"Jun. 06, 2019","2,828.51","2,852.10","2,822.45","2,843.49",0.61%,"1,949,547,652"
"Jun. 05, 2019","2,818.09","2,827.28","2,800.92","2,826.15",0.82%,"2,031,189,576"
"Jun. 04, 2019","2,762.64","2,804.49","2,762.64","2,803.27",2.14%,"2,294,213,172"
"Jun. 03, 2019","2,751.53","2,763.07","2,728.81","2,744.45",-0.28%,"2,421,191,119"
"May 31, 2019","2,766.15","2,768.98","2,750.52","2,752.06",-1.32%,"2,206,214,289"
"May 30, 2019","2,786.94","2,799.00","2,776.74","2,788.86",0.21%,"1,757,961,173"
"May 29, 2019","2,790.25","2,792.03","2,766.06","2,783.02",-0.69%,"2,100,549,012"
"May 28, 2019","2,830.03","2,840.51","2,801.58","2,802.39",-0.84%,"2,507,190,607"
"May 24, 2019","2,832.41","2,841.36","2,820.19","2,826.06",0.14%,"1,601,399,137"
"May 23, 2019","2,836.70","2,836.70","2,805.49","2,822.24",-1.19%,"2,225,395,776"
"May 22, 2019","2,856.06","2,865.47","2,851.11","2,856.27",-0.28%,"1,794,215,276"
"May 21, 2019","2,854.02","2,868.88","2,854.02","2,864.36",0.85%,"1,802,041,253"
"May 20, 2019","2,841.94","2,853.86","2,831.29","2,840.23",-0.67%,"1,899,719,090"
"May 17, 2019","2,858.60","2,885.48","2,854.23","2,859.53",-0.58%,"1,887,749,622"
"May 16, 2019","2,855.80","2,892.15","2,855.80","2,876.32",0.89%,"3,338,060,000"
"May 15, 2019","2,820.38","2,858.68","2,815.08","2,850.96",0.58%,"1,877,762,469"
"May 14, 2019","2,820.12","2,852.54","2,820.12","2,834.41",0.80%,"1,947,348,885"
"May 13, 2019","2,840.19","2,840.19","2,801.43","2,811.87",-2.41%,"2,324,156,702"
"May 10, 2019","2,863.10","2,891.31","2,825.39","2,881.40",0.37%,"2,004,542,780"
"May 09, 2019","2,859.84","2,875.97","2,836.40","2,870.72",-0.30%,"2,122,567,271"
"May 08, 2019","2,879.61","2,897.96","2,873.28","2,879.42",-0.16%,"1,919,367,284"
"May 07, 2019","2,913.03","2,913.03","2,862.60","2,884.05",-1.65%,"2,283,553,857"
"May 06, 2019","2,908.89","2,937.32","2,898.21","2,932.47",-0.45%,"1,857,443,096"
"May 03, 2019","2,929.21","2,947.85","2,929.21","2,945.64",0.96%,"1,880,651,493"
"May 02, 2019","2,922.16","2,931.68","2,900.50","2,917.52",-0.21%,"2,136,002,298"
"May 01, 2019","2,952.33","2,954.13","2,923.36","2,923.73",-0.75%,"2,227,214,304"
"Apr. 30, 2019","2,937.14","2,948.22","2,924.11","2,945.83",0.10%,"2,364,280,370"
"Apr. 29, 2019","2,940.58","2,949.52","2,939.35","2,943.03",0.11%,"1,848,856,715"
"Apr. 26, 2019","2,925.81","2,939.88","2,917.56","2,939.88",0.47%,"2,080,498,109"
"Apr. 25, 2019","2,928.99","2,933.10","2,912.84","2,926.17",-0.04%,"2,089,426,293"
"Apr. 24, 2019","2,934.00","2,936.83","2,926.05","2,927.25",-0.22%,"2,035,575,785"
"Apr. 23, 2019","2,909.99","2,936.31","2,908.53","2,933.68",0.88%,"2,171,881,377"
"Apr. 22, 2019","2,898.78","2,909.51","2,896.35","2,907.97",0.10%,"1,747,453,728"
"Apr. 18, 2019","2,904.81","2,908.40","2,891.90","2,905.03",0.16%,"2,079,240,009"
"Apr. 17, 2019","2,916.04","2,918.00","2,895.45","2,900.45",-0.23%,"2,310,102,579"
"Apr. 16, 2019","2,912.26","2,916.06","2,900.71","2,907.06",0.05%,"2,059,164,390"
"Apr. 15, 2019","2,908.32","2,909.60","2,896.48","2,905.58",-0.06%,"1,719,879,708"
"Apr. 12, 2019","2,900.86","2,910.54","2,898.37","2,907.41",0.66%,"2,175,148,651"
"Apr. 11, 2019","2,891.92","2,893.42","2,881.99","2,888.32",0.00%,"1,625,618,352"
"Apr. 10, 2019","2,881.37","2,889.71","2,879.13","2,888.21",0.35%,"1,595,773,627"
"Apr. 09, 2019","2,886.58","2,886.88","2,873.33","2,878.20",-0.61%,"1,712,480,401"
"Apr. 08, 2019","2,888.46","2,895.95","2,880.78","2,895.77",0.10%,"1,744,343,429"
"Apr. 05, 2019","2,884.16","2,893.24","2,882.99","2,892.74",0.46%,"1,747,286,390"
"Apr. 04, 2019","2,873.99","2,881.28","2,867.14","2,879.39",0.21%,"1,740,949,270"
"Apr. 03, 2019","2,876.09","2,885.25","2,865.17","2,873.40",0.21%,"2,216,125,460"
"Apr. 02, 2019","2,868.24","2,872.90","2,858.75","2,867.24",0.00%,"1,874,915,359"
"Apr. 01, 2019","2,848.63","2,869.40","2,848.63","2,867.19",1.16%,"2,065,945,466"
"Mar. 29, 2019","2,828.27","2,836.03","2,819.23","2,834.40",0.67%,"2,184,384,245"
"Mar. 28, 2019","2,809.40","2,819.71","2,798.77","2,815.44",0.36%,"1,774,788,228"
"Mar. 27, 2019","2,819.72","2,825.56","2,787.72","2,805.37",-0.46%,"1,918,159,251"
"Mar. 26, 2019","2,812.66","2,829.87","2,803.99","2,818.46",0.72%,"1,917,604,997"
"Mar. 25, 2019","2,796.01","2,809.79","2,785.02","2,798.36",-0.08%,"1,931,448,289"
"Mar. 22, 2019","2,844.52","2,846.16","2,800.47","2,800.71",-1.90%,"2,485,350,165"
"Mar. 21, 2019","2,819.72","2,860.31","2,817.38","2,854.88",1.09%,"2,323,248,426"
"Mar. 20, 2019","2,831.34","2,843.54","2,812.43","2,824.23",-0.29%,"2,289,335,844"
"Mar. 19, 2019","2,840.76","2,852.42","2,823.27","2,832.57",-0.01%,"2,243,489,044"
"Mar. 18, 2019","2,822.61","2,835.41","2,821.99","2,832.94",0.37%,"2,031,400,901"
"Mar. 15, 2019","2,810.79","2,830.73","2,810.79","2,822.48",0.50%,"3,734,916,446"
"Mar. 14, 2019","2,810.38","2,815.00","2,803.46","2,808.48",-0.09%,"2,052,995,330"
"Mar. 13, 2019","2,799.78","2,821.24","2,799.78","2,810.92",0.69%,"2,162,511,945"
"Mar. 12, 2019","2,787.34","2,798.32","2,786.73","2,791.52",0.30%,"1,995,476,094"
"Mar. 11, 2019","2,747.61","2,784.00","2,747.61","2,783.30",1.47%,"2,054,706,192"
"Mar. 08, 2019","2,730.79","2,744.13","2,722.27","2,743.07",-0.21%,"1,971,521,128"
"Mar. 07, 2019","2,766.53","2,767.25","2,739.09","2,748.93",-0.81%,"2,280,991,903"
"Mar. 06, 2019","2,790.27","2,790.27","2,768.69","2,771.45",-0.65%,"2,111,486,429"
"Mar. 05, 2019","2,794.41","2,796.44","2,782.97","2,789.65",-0.11%,"2,118,384,032"
"Mar. 04, 2019","2,814.37","2,816.88","2,767.66","2,792.81",-0.39%,"2,245,925,091"
"Mar. 01, 2019","2,798.22","2,808.02","2,787.38","2,803.69",0.69%,"2,250,380,361"
"Feb. 28, 2019","2,788.11","2,793.73","2,782.51","2,784.49",-0.28%,"2,492,903,684"
"Feb. 27, 2019","2,787.50","2,795.76","2,775.13","2,792.38",-0.05%,"2,053,868,016"
"Feb. 26, 2019","2,792.36","2,803.12","2,789.47","2,793.90",-0.08%,"2,033,263,150"
"Feb. 25, 2019","2,804.35","2,813.49","2,794.99","2,796.11",0.12%,"2,303,642,371"
"Feb. 22, 2019","2,780.67","2,794.20","2,779.11","2,792.67",0.64%,"2,087,754,963"
"Feb. 21, 2019","2,780.24","2,781.58","2,764.55","2,774.88",-0.35%,"1,979,489,005"
"Feb. 20, 2019","2,779.05","2,789.88","2,774.06","2,784.70",0.18%,"2,139,229,517"
"Feb. 19, 2019","2,769.28","2,787.33","2,767.29","2,779.76",0.15%,"1,984,414,955"
"Feb. 15, 2019","2,760.24","2,775.66","2,760.24","2,775.60",1.09%,"2,385,153,253"
"Feb. 14, 2019","2,743.50","2,757.90","2,731.23","2,745.73",-0.27%,"2,141,245,049"
"Feb. 13, 2019","2,750.30","2,761.85","2,748.63","2,753.03",0.30%,"2,141,980,853"
"Feb. 12, 2019","2,722.61","2,748.19","2,722.61","2,744.73",1.29%,"2,290,316,191"
"Feb. 11, 2019","2,712.40","2,718.05","2,703.79","2,709.80",0.07%,"1,977,782,524"
"Feb. 08, 2019","2,692.36","2,708.07","2,681.83","2,707.88",0.07%,"2,219,273,583"
"Feb. 07, 2019","2,717.53","2,719.32","2,687.26","2,706.05",-0.94%,"2,449,415,197"
"Feb. 06, 2019","2,735.05","2,738.08","2,724.15","2,731.61",-0.22%,"2,056,291,740"
"Feb. 05, 2019","2,728.34","2,738.98","2,724.03","2,737.70",0.47%,"2,175,721,319"
"Feb. 04, 2019","2,706.49","2,724.99","2,698.75","2,724.87",0.68%,"2,070,561,799"
"Feb. 01, 2019","2,702.32","2,716.66","2,696.88","2,706.53",0.09%,"2,431,455,095"
"Jan. 31, 2019","2,685.49","2,708.95","2,678.65","2,704.10",0.86%,"3,383,825,891"
"Jan. 30, 2019","2,653.62","2,690.44","2,648.34","2,681.05",1.55%,"2,544,657,931"
"Jan. 29, 2019","2,644.89","2,650.93","2,631.05","2,640.00",-0.15%,"2,148,988,595"
"Jan. 28, 2019","2,644.97","2,644.97","2,624.06","2,643.85",-0.78%,"2,314,399,422"
"Jan. 25, 2019","2,657.44","2,672.38","2,657.33","2,664.76",0.85%,"2,499,715,080"
"Jan. 24, 2019","2,638.84","2,647.20","2,627.01","2,642.33",0.14%,"2,434,655,642"
"Jan. 23, 2019","2,643.48","2,653.19","2,612.86","2,638.70",0.22%,"2,239,098,706"
"Jan. 22, 2019","2,657.88","2,657.88","2,617.27","2,632.90",-1.42%,"2,590,517,040"
"Jan. 18, 2019","2,651.27","2,675.47","2,647.58","2,670.71",1.32%,"2,617,844,977"
"Jan. 17, 2019","2,609.28","2,645.06","2,606.36","2,635.96",0.76%,"2,450,727,381"
"Jan. 16, 2019","2,614.75","2,625.76","2,612.68","2,616.10",0.22%,"2,417,328,891"
"Jan. 15, 2019","2,585.10","2,613.08","2,585.10","2,610.30",1.07%,"2,299,611,814"
"Jan. 14, 2019","2,580.31","2,589.32","2,570.41","2,582.61",-0.53%,"2,242,883,039"
"Jan. 11, 2019","2,588.11","2,596.27","2,577.40","2,596.26",-0.01%,"2,063,515,116"
"Jan. 10, 2019","2,573.51","2,597.82","2,562.02","2,596.64",0.45%,"2,330,498,011"
"Jan. 09, 2019","2,580.00","2,595.32","2,568.89","2,584.96",0.41%,"2,463,516,870"
"Jan. 08, 2019","2,568.11","2,579.82","2,547.56","2,574.41",0.97%,"2,458,286,256"
"Jan. 07, 2019","2,535.61","2,566.16","2,524.56","2,549.69",0.70%,"2,526,552,370"
"Jan. 04, 2019","2,531.94","2,531.94","2,531.94","2,531.94",3.43%,"2,593,459,957"
"Jan. 03, 2019","2,491.92","2,493.14","2,443.96","2,447.89",-2.48%,"2,754,752,741"
"Jan. 02, 2019","2,476.96","2,519.49","2,467.47","2,510.03",0.13%,"2,233,765,369"
"Dec. 31, 2018","2,498.94","2,509.24","2,482.82","2,506.85",0.85%,"1,998,138,057"
"Dec. 28, 2018","2,498.77","2,520.27","2,472.89","2,485.74",-0.12%,"2,209,845,401"
"Dec. 27, 2018","2,442.50","2,489.10","2,397.94","2,488.83",0.86%,"2,552,054,898"
"Dec. 26, 2018","2,363.12","2,467.76","2,346.58","2,467.70",4.96%,"2,731,627,234"
"Dec. 24, 2018","2,400.56","2,410.34","2,351.10","2,351.10",-2.71%,"1,724,366,735"
"Dec. 21, 2018","2,465.38","2,504.41","2,408.55","2,416.62",-2.06%,"4,946,860,684"
"Dec. 20, 2018","2,496.77","2,509.63","2,441.18","2,467.42",-1.58%,"3,622,684,010"
"Dec. 19, 2018","2,547.05","2,585.29","2,488.96","2,506.96",-1.54%,"3,383,318,577"
"Dec. 18, 2018","2,559.90","2,573.99","2,528.71","2,546.16",0.01%,"2,748,353,397"
"Dec. 17, 2018","2,590.75","2,601.13","2,530.54","2,545.94",-2.08%,"2,879,374,640"
"Dec. 14, 2018","2,629.68","2,635.07","2,593.84","2,599.95",-1.91%,"2,536,288,491"
"Dec. 13, 2018","2,658.70","2,670.19","2,637.27","2,650.54",-0.02%,"2,364,352,582"
"Dec. 12, 2018","2,658.23","2,685.44","2,650.26","2,651.07",0.54%,"2,473,051,769"
"Dec. 11, 2018","2,664.44","2,674.35","2,621.30","2,636.78",-0.04%,"2,354,563,431"
"Dec. 10, 2018","2,630.86","2,647.51","2,583.23","2,637.72",0.18%,"2,521,728,992"
"Dec. 07, 2018","2,691.26","2,708.54","2,623.14","2,633.08",-2.33%,"2,607,989,522"
"Dec. 06, 2018","2,663.51","2,696.15","2,621.53","2,695.95",-0.15%,"3,220,645,160"
"Dec. 04, 2018","2,782.43","2,785.93","2,697.18","2,700.06",-3.24%,"2,990,888,253"
"Dec. 03, 2018","2,790.50","2,800.18","2,773.38","2,790.37",1.09%,"2,752,398,086"
"Nov. 30, 2018","2,737.76","2,760.88","2,732.76","2,760.17",0.82%,"3,061,710,894"
"Nov. 29, 2018","2,736.97","2,753.75","2,722.94","2,737.76",-0.22%,"2,102,760,317"
"Nov. 28, 2018","2,691.45","2,744.00","2,684.38","2,743.79",2.30%,"2,464,243,924"
